,index,Fajr,Sunrise,Dhuhr,Asr,Maghrib,Isha,Fajr_start,Fajr_end,Dhuhr_start,Dhuhr_end,Asr_start,Asr_end,Maghrib_start,Maghrib_end,Isha_start,Isha_end,SleepStart,SleepEnd,NapStart,NapEnd
370,2024-05-05,02:22 AM,05:07,12:39 PM,04:45 PM,08:12 PM,10:38 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:45 PM,04:50 PM,08:12 PM,08:17 PM,10:38 PM,10:43 PM,10:22 PM,02:22 AM,01:09 PM,02:09 PM
371,2024-05-06,02:22 AM,05:05,12:39 PM,04:46 PM,08:14 PM,10:42 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:46 PM,04:51 PM,08:14 PM,08:19 PM,10:42 PM,10:47 PM,10:22 PM,02:22 AM,01:09 PM,02:09 PM
372,2024-05-07,02:21 AM,05:03,12:39 PM,04:47 PM,08:16 PM,10:43 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:47 PM,04:52 PM,08:16 PM,08:21 PM,10:43 PM,10:48 PM,10:21 PM,02:21 AM,01:09 PM,02:09 PM
373,2024-05-08,02:20 AM,05:01,12:39 PM,04:47 PM,08:17 PM,10:43 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:47 PM,04:52 PM,08:17 PM,08:22 PM,10:43 PM,10:48 PM,10:20 PM,02:20 AM,01:09 PM,02:09 PM
374,2024-05-09,02:19 AM,05:00,12:39 PM,04:48 PM,08:19 PM,10:44 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:48 PM,04:53 PM,08:19 PM,08:24 PM,10:44 PM,10:49 PM,10:19 PM,02:19 AM,01:09 PM,02:09 PM
375,2024-05-10,02:19 AM,04:58,12:39 PM,04:48 PM,08:20 PM,10:45 PM,03:42 AM,03:47 AM,11:39 AM,01:39 PM,04:48 PM,04:53 PM,08:20 PM,08:25 PM,10:45 PM,10:50 PM,10:19 PM,02:19 AM,01:09 PM,02:09 PM
376,2024-05-11,02:18 AM,04:56,12:39 PM,04:49 PM,08:22 PM,10:45 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:49 PM,04:54 PM,08:22 PM,08:27 PM,10:45 PM,10:50 PM,10:18 PM,02:18 AM,01:09 PM,02:09 PM
377,2024-05-12,02:17 AM,04:55,12:39 PM,04:50 PM,08:24 PM,10:46 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:50 PM,04:55 PM,08:24 PM,08:29 PM,10:46 PM,10:51 PM,10:17 PM,02:17 AM,01:09 PM,02:09 PM
378,2024-05-13,02:17 AM,04:53,12:39 PM,04:50 PM,08:25 PM,10:47 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:50 PM,04:55 PM,08:25 PM,08:30 PM,10:47 PM,10:52 PM,10:17 PM,02:17 AM,01:09 PM,02:09 PM
379,2024-05-14,02:16 AM,04:51,12:39 PM,04:51 PM,08:27 PM,10:47 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:51 PM,04:56 PM,08:27 PM,08:32 PM,10:47 PM,10:52 PM,10:16 PM,02:16 AM,01:09 PM,02:09 PM
380,2024-05-15,02:16 AM,04:50,12:39 PM,04:51 PM,08:28 PM,10:48 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:51 PM,04:56 PM,08:28 PM,08:33 PM,10:48 PM,10:53 PM,10:16 PM,02:16 AM,01:09 PM,02:09 PM
381,2024-05-16,02:15 AM,04:48,12:39 PM,04:52 PM,08:30 PM,10:49 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:52 PM,04:57 PM,08:30 PM,08:35 PM,10:49 PM,10:54 PM,10:15 PM,02:15 AM,01:09 PM,02:09 PM
382,2024-05-17,02:14 AM,04:47,12:39 PM,04:53 PM,08:31 PM,10:49 PM,03:42 AM,03:47 AM,11:39 AM,01:39 PM,04:53 PM,04:58 PM,08:31 PM,08:36 PM,10:49 PM,10:54 PM,10:14 PM,02:14 AM,01:09 PM,02:09 PM
383,2024-05-18,02:14 AM,04:45,12:39 PM,04:53 PM,08:33 PM,10:50 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:53 PM,04:58 PM,08:33 PM,08:38 PM,10:50 PM,10:55 PM,10:14 PM,02:14 AM,01:09 PM,02:09 PM
384,2024-05-19,02:13 AM,04:44,12:39 PM,04:54 PM,08:34 PM,10:51 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:54 PM,04:59 PM,08:34 PM,08:39 PM,10:51 PM,10:56 PM,10:13 PM,02:13 AM,01:09 PM,02:09 PM
385,2024-05-20,02:13 AM,04:43,12:39 PM,04:54 PM,08:36 PM,10:51 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:54 PM,04:59 PM,08:36 PM,08:41 PM,10:51 PM,10:56 PM,10:13 PM,02:13 AM,01:09 PM,02:09 PM
386,2024-05-21,02:12 AM,04:41,12:39 PM,04:55 PM,08:37 PM,10:52 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:55 PM,05:00 PM,08:37 PM,08:42 PM,10:52 PM,10:57 PM,10:12 PM,02:12 AM,01:09 PM,02:09 PM
387,2024-05-22,02:12 AM,04:40,12:39 PM,04:55 PM,08:38 PM,10:53 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:55 PM,05:00 PM,08:38 PM,08:43 PM,10:53 PM,10:58 PM,10:12 PM,02:12 AM,01:09 PM,02:09 PM
388,2024-05-23,02:11 AM,04:39,12:39 PM,04:56 PM,08:40 PM,10:53 PM,03:42 AM,03:47 AM,12:39 PM,12:44 PM,04:56 PM,05:01 PM,08:40 PM,08:45 PM,10:53 PM,10:58 PM,10:11 PM,02:11 AM,01:09 PM,02:09 PM
389,2024-05-24,02:11 AM,04:38,12:39 PM,04:57 PM,08:41 PM,10:54 PM,03:42 AM,03:47 AM,11:39 AM,01:39 PM,04:57 PM,05:02 PM,08:41 PM,08:46 PM,10:54 PM,10:59 PM,10:11 PM,02:11 AM,01:09 PM,02:09 PM
390,2024-05-25,02:11 AM,04:36,12:40 PM,04:57 PM,08:43 PM,10:55 PM,03:42 AM,03:47 AM,12:40 PM,12:45 PM,04:57 PM,05:02 PM,08:43 PM,08:48 PM,10:55 PM,11:00 PM,10:11 PM,02:11 AM,01:10 PM,02:10 PM
391,2024-05-26,02:10 AM,04:35,12:40 PM,04:58 PM,08:44 PM,10:55 PM,03:42 AM,03:47 AM,12:40 PM,12:45 PM,04:58 PM,05:03 PM,08:44 PM,08:49 PM,10:55 PM,11:00 PM,10:10 PM,02:10 AM,01:10 PM,02:10 PM
392,2024-05-27,02:10 AM,04:34,12:40 PM,04:58 PM,08:45 PM,10:56 PM,03:42 AM,03:47 AM,12:40 PM,12:45 PM,04:58 PM,05:03 PM,08:45 PM,08:50 PM,10:56 PM,11:01 PM,10:10 PM,02:10 AM,01:10 PM,02:10 PM
393,2024-05-28,02:10 AM,04:33,12:40 PM,04:59 PM,08:46 PM,10:57 PM,03:42 AM,03:47 AM,12:40 PM,12:45 PM,04:59 PM,05:04 PM,08:46 PM,08:51 PM,10:57 PM,11:02 PM,10:10 PM,02:10 AM,01:10 PM,02:10 PM
394,2024-05-29,02:09 AM,04:32,12:40 PM,04:59 PM,08:48 PM,10:57 PM,03:42 AM,03:47 AM,12:40 PM,12:45 PM,04:59 PM,05:04 PM,08:48 PM,08:53 PM,10:57 PM,11:02 PM,10:09 PM,02:09 AM,01:10 PM,02:10 PM
395,2024-05-30,02:09 AM,04:31,12:40 PM,05:00 PM,08:49 PM,10:58 PM,03:42 AM,03:47 AM,12:40 PM,12:45 PM,05:00 PM,05:05 PM,08:49 PM,08:54 PM,10:58 PM,11:03 PM,10:09 PM,02:09 AM,01:10 PM,02:10 PM
396,2024-05-31,02:09 AM,04:30,12:40 PM,05:00 PM,08:50 PM,10:58 PM,03:42 AM,03:47 AM,11:40 AM,01:40 PM,05:00 PM,05:05 PM,08:50 PM,08:55 PM,10:58 PM,11:03 PM,10:09 PM,02:09 AM,01:10 PM,02:10 PM
397,2024-06-01,02:08 AM,04:29,12:40 PM,05:01 PM,08:51 PM,10:59 PM,03:42 AM,03:47 AM,12:40 PM,12:45 PM,05:01 PM,05:06 PM,08:51 PM,08:56 PM,10:59 PM,11:04 PM,10:08 PM,02:08 AM,01:10 PM,02:10 PM
398,2024-06-02,02:08 AM,04:29,12:41 PM,05:01 PM,08:52 PM,10:59 PM,03:42 AM,03:47 AM,12:41 PM,12:46 PM,05:01 PM,05:06 PM,08:52 PM,08:57 PM,10:59 PM,11:04 PM,10:08 PM,02:08 AM,01:11 PM,02:11 PM
399,2024-06-03,02:08 AM,04:28,12:41 PM,05:01 PM,08:53 PM,11:00 PM,03:42 AM,03:47 AM,12:41 PM,12:46 PM,05:01 PM,05:06 PM,08:53 PM,08:58 PM,11:00 PM,11:05 PM,10:08 PM,02:08 AM,01:11 PM,02:11 PM
400,2024-06-04,02:08 AM,04:27,12:41 PM,05:02 PM,08:54 PM,11:01 PM,03:42 AM,03:47 AM,12:41 PM,12:46 PM,05:02 PM,05:07 PM,08:54 PM,08:59 PM,11:01 PM,11:06 PM,10:08 PM,02:08 AM,01:11 PM,02:11 PM
401,2024-06-05,02:08 AM,04:26,12:41 PM,05:02 PM,08:55 PM,11:01 PM,03:42 AM,03:47 AM,12:41 PM,12:46 PM,05:02 PM,05:07 PM,08:55 PM,09:00 PM,11:01 PM,11:06 PM,10:08 PM,02:08 AM,01:11 PM,02:11 PM
402,2024-06-06,02:08 AM,04:26,12:41 PM,05:03 PM,08:56 PM,11:02 PM,03:42 AM,03:47 AM,12:41 PM,12:46 PM,05:03 PM,05:08 PM,08:56 PM,09:01 PM,11:02 PM,11:07 PM,10:08 PM,02:08 AM,01:11 PM,02:11 PM
403,2024-06-07,02:07 AM,04:25,12:41 PM,05:03 PM,08:57 PM,11:02 PM,03:42 AM,03:47 AM,11:41 AM,01:41 PM,05:03 PM,05:08 PM,08:57 PM,09:02 PM,11:02 PM,11:07 PM,10:07 PM,02:07 AM,01:11 PM,02:11 PM
404,2024-06-08,02:07 AM,04:25,12:42 PM,05:04 PM,08:58 PM,11:03 PM,03:42 AM,03:47 AM,12:42 PM,12:47 PM,05:04 PM,05:09 PM,08:58 PM,09:03 PM,11:03 PM,11:08 PM,10:07 PM,02:07 AM,01:12 PM,02:12 PM
405,2024-06-09,02:07 AM,04:24,12:42 PM,05:04 PM,08:59 PM,11:03 PM,03:42 AM,03:47 AM,12:42 PM,12:47 PM,05:04 PM,05:09 PM,08:59 PM,09:04 PM,11:03 PM,11:08 PM,10:07 PM,02:07 AM,01:12 PM,02:12 PM
406,2024-06-10,02:07 AM,04:24,12:42 PM,05:04 PM,09:00 PM,11:03 PM,03:42 AM,03:47 AM,12:42 PM,12:47 PM,05:04 PM,05:09 PM,09:00 PM,09:05 PM,11:03 PM,11:08 PM,10:07 PM,02:07 AM,01:12 PM,02:12 PM
407,2024-06-11,02:07 AM,04:24,12:42 PM,05:05 PM,09:00 PM,11:04 PM,03:42 AM,03:47 AM,12:42 PM,12:47 PM,05:05 PM,05:10 PM,09:00 PM,09:05 PM,11:04 PM,11:09 PM,10:07 PM,02:07 AM,01:12 PM,02:12 PM
408,2024-06-12,02:07 AM,04:23,12:42 PM,05:05 PM,09:01 PM,11:04 PM,03:42 AM,03:47 AM,12:42 PM,12:47 PM,05:05 PM,05:10 PM,09:01 PM,09:06 PM,11:04 PM,11:09 PM,10:07 PM,02:07 AM,01:12 PM,02:12 PM
409,2024-06-13,02:07 AM,04:23,12:43 PM,05:05 PM,09:02 PM,11:05 PM,03:42 AM,03:47 AM,12:43 PM,12:48 PM,05:05 PM,05:10 PM,09:02 PM,09:07 PM,11:05 PM,11:10 PM,10:07 PM,02:07 AM,01:13 PM,02:13 PM
410,2024-06-14,02:07 AM,04:23,12:43 PM,05:06 PM,09:02 PM,11:05 PM,03:42 AM,03:47 AM,11:43 AM,01:43 PM,05:06 PM,05:11 PM,09:02 PM,09:07 PM,11:05 PM,11:10 PM,10:07 PM,02:07 AM,01:13 PM,02:13 PM
411,2024-06-15,02:07 AM,04:23,12:43 PM,05:06 PM,09:03 PM,11:05 PM,03:42 AM,03:47 AM,12:43 PM,12:48 PM,05:06 PM,05:11 PM,09:03 PM,09:08 PM,11:05 PM,11:10 PM,10:07 PM,02:07 AM,01:13 PM,02:13 PM
412,2024-06-16,02:07 AM,04:23,12:43 PM,05:06 PM,09:03 PM,11:06 PM,03:42 AM,03:47 AM,12:43 PM,12:48 PM,05:06 PM,05:11 PM,09:03 PM,09:08 PM,11:06 PM,11:11 PM,10:07 PM,02:07 AM,01:13 PM,02:13 PM
413,2024-06-17,02:07 AM,04:22,12:43 PM,05:07 PM,09:04 PM,11:06 PM,03:42 AM,03:47 AM,12:43 PM,12:48 PM,05:07 PM,05:12 PM,09:04 PM,09:09 PM,11:06 PM,11:11 PM,10:07 PM,02:07 AM,01:13 PM,02:13 PM
414,2024-06-18,02:08 AM,04:22,12:44 PM,05:07 PM,09:04 PM,11:06 PM,03:42 AM,03:47 AM,12:44 PM,12:49 PM,05:07 PM,05:12 PM,09:04 PM,09:09 PM,11:06 PM,11:11 PM,10:08 PM,02:08 AM,01:14 PM,02:14 PM
415,2024-06-19,02:08 AM,04:23,12:44 PM,05:07 PM,09:04 PM,11:07 PM,03:42 AM,03:47 AM,12:44 PM,12:49 PM,05:07 PM,05:12 PM,09:04 PM,09:09 PM,11:07 PM,11:12 PM,10:08 PM,02:08 AM,01:14 PM,02:14 PM
416,2024-06-20,02:08 AM,04:23,12:44 PM,05:07 PM,09:05 PM,11:07 PM,03:42 AM,03:47 AM,12:44 PM,12:49 PM,05:07 PM,05:12 PM,09:05 PM,09:10 PM,11:07 PM,11:12 PM,10:08 PM,02:08 AM,01:14 PM,02:14 PM
417,2024-06-21,02:08 AM,04:23,12:44 PM,05:08 PM,09:05 PM,11:07 PM,03:42 AM,03:47 AM,11:44 AM,01:44 PM,05:08 PM,05:13 PM,09:05 PM,09:10 PM,11:07 PM,11:12 PM,10:08 PM,02:08 AM,01:14 PM,02:14 PM
418,2024-06-22,02:08 AM,04:23,12:45 PM,05:08 PM,09:05 PM,11:07 PM,03:42 AM,03:47 AM,12:45 PM,12:50 PM,05:08 PM,05:13 PM,09:05 PM,09:10 PM,11:07 PM,11:12 PM,10:08 PM,02:08 AM,01:15 PM,02:15 PM
419,2024-06-23,02:09 AM,04:23,12:45 PM,05:08 PM,09:05 PM,11:07 PM,03:42 AM,03:47 AM,12:45 PM,12:50 PM,05:08 PM,05:13 PM,09:05 PM,09:10 PM,11:07 PM,11:12 PM,10:09 PM,02:09 AM,01:15 PM,02:15 PM
420,2024-06-24,02:09 AM,04:24,12:45 PM,05:08 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,12:45 PM,12:50 PM,05:08 PM,05:13 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:09 PM,02:09 AM,01:15 PM,02:15 PM
421,2024-06-25,02:09 AM,04:24,12:45 PM,05:08 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,12:45 PM,12:50 PM,05:08 PM,05:13 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:09 PM,02:09 AM,01:15 PM,02:15 PM
422,2024-06-26,02:09 AM,04:24,12:45 PM,05:09 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,12:45 PM,12:50 PM,05:09 PM,05:14 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:09 PM,02:09 AM,01:15 PM,02:15 PM
423,2024-06-27,02:10 AM,04:25,12:46 PM,05:09 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,12:46 PM,12:51 PM,05:09 PM,05:14 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:10 PM,02:10 AM,01:16 PM,02:16 PM
424,2024-06-28,02:10 AM,04:25,12:46 PM,05:09 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,11:46 AM,01:46 PM,05:09 PM,05:14 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:10 PM,02:10 AM,01:16 PM,02:16 PM
425,2024-06-29,02:10 AM,04:26,12:46 PM,05:09 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,12:46 PM,12:51 PM,05:09 PM,05:14 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:10 PM,02:10 AM,01:16 PM,02:16 PM
426,2024-06-30,02:11 AM,04:26,12:46 PM,05:09 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,12:46 PM,12:51 PM,05:09 PM,05:14 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:11 PM,02:11 AM,01:16 PM,02:16 PM
427,2024-07-01,02:11 AM,04:27,12:46 PM,05:09 PM,09:05 PM,11:08 PM,03:42 AM,03:47 AM,12:46 PM,12:51 PM,05:09 PM,05:14 PM,09:05 PM,09:10 PM,11:08 PM,11:13 PM,10:11 PM,02:11 AM,01:16 PM,02:16 PM
428,2024-07-02,02:11 AM,04:28,12:47 PM,05:09 PM,09:04 PM,11:08 PM,03:42 AM,03:47 AM,12:47 PM,12:52 PM,05:09 PM,05:14 PM,09:04 PM,09:09 PM,11:08 PM,11:13 PM,10:11 PM,02:11 AM,01:17 PM,02:17 PM
429,2024-07-03,02:12 AM,04:28,12:47 PM,05:09 PM,09:04 PM,11:08 PM,03:42 AM,03:47 AM,12:47 PM,12:52 PM,05:09 PM,05:14 PM,09:04 PM,09:09 PM,11:08 PM,11:13 PM,10:12 PM,02:12 AM,01:17 PM,02:17 PM
430,2024-07-04,02:12 AM,04:29,12:47 PM,05:09 PM,09:03 PM,11:08 PM,03:42 AM,03:47 AM,12:47 PM,12:52 PM,05:09 PM,05:14 PM,09:03 PM,09:08 PM,11:08 PM,11:13 PM,10:12 PM,02:12 AM,01:17 PM,02:17 PM
431,2024-07-05,02:12 AM,04:30,12:47 PM,05:09 PM,09:03 PM,11:08 PM,03:42 AM,03:47 AM,11:47 AM,01:47 PM,05:09 PM,05:14 PM,09:03 PM,09:08 PM,11:08 PM,11:13 PM,10:12 PM,02:12 AM,01:17 PM,02:17 PM
432,2024-07-06,02:13 AM,04:31,12:47 PM,05:09 PM,09:02 PM,11:07 PM,03:42 AM,03:47 AM,12:47 PM,12:52 PM,05:09 PM,05:14 PM,09:02 PM,09:07 PM,11:07 PM,11:12 PM,10:13 PM,02:13 AM,01:17 PM,02:17 PM
433,2024-07-07,02:13 AM,04:32,12:48 PM,05:09 PM,09:02 PM,11:07 PM,03:42 AM,03:47 AM,12:48 PM,12:53 PM,05:09 PM,05:14 PM,09:02 PM,09:07 PM,11:07 PM,11:12 PM,10:13 PM,02:13 AM,01:18 PM,02:18 PM
434,2024-07-08,02:14 AM,04:33,12:48 PM,05:09 PM,09:01 PM,11:07 PM,03:42 AM,03:47 AM,12:48 PM,12:53 PM,05:09 PM,05:14 PM,09:01 PM,09:06 PM,11:07 PM,11:12 PM,10:14 PM,02:14 AM,01:18 PM,02:18 PM
435,2024-07-09,02:14 AM,04:34,12:48 PM,05:09 PM,09:00 PM,11:07 PM,03:42 AM,03:47 AM,12:48 PM,12:53 PM,05:09 PM,05:14 PM,09:00 PM,09:05 PM,11:07 PM,11:12 PM,10:14 PM,02:14 AM,01:18 PM,02:18 PM
436,2024-07-10,02:15 AM,04:35,12:48 PM,05:08 PM,09:00 PM,11:07 PM,03:42 AM,03:47 AM,12:48 PM,12:53 PM,05:08 PM,05:13 PM,09:00 PM,09:05 PM,11:07 PM,11:12 PM,10:15 PM,02:15 AM,01:18 PM,02:18 PM
437,2024-07-11,02:15 AM,04:36,12:48 PM,05:08 PM,08:59 PM,11:06 PM,03:42 AM,03:47 AM,12:48 PM,12:53 PM,05:08 PM,05:13 PM,08:59 PM,09:04 PM,11:06 PM,11:11 PM,10:15 PM,02:15 AM,01:18 PM,02:18 PM
438,2024-07-12,02:16 AM,04:37,12:48 PM,05:08 PM,08:58 PM,11:06 PM,03:42 AM,03:47 AM,11:48 AM,01:48 PM,05:08 PM,05:13 PM,08:58 PM,09:03 PM,11:06 PM,11:11 PM,10:16 PM,02:16 AM,01:18 PM,02:18 PM
439,2024-07-13,02:16 AM,04:38,12:48 PM,05:08 PM,08:57 PM,11:06 PM,03:42 AM,03:47 AM,12:48 PM,12:53 PM,05:08 PM,05:13 PM,08:57 PM,09:02 PM,11:06 PM,11:11 PM,10:16 PM,02:16 AM,01:18 PM,02:18 PM
440,2024-07-14,02:17 AM,04:39,12:48 PM,05:08 PM,08:56 PM,11:05 PM,03:42 AM,03:47 AM,12:48 PM,12:53 PM,05:08 PM,05:13 PM,08:56 PM,09:01 PM,11:05 PM,11:10 PM,10:17 PM,02:17 AM,01:18 PM,02:18 PM
441,2024-07-15,02:17 AM,04:40,12:49 PM,05:07 PM,08:55 PM,11:05 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:07 PM,05:12 PM,08:55 PM,09:00 PM,11:05 PM,11:10 PM,10:17 PM,02:17 AM,01:19 PM,02:19 PM
442,2024-07-16,02:18 AM,04:41,12:49 PM,05:07 PM,08:54 PM,11:05 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:07 PM,05:12 PM,08:54 PM,08:59 PM,11:05 PM,11:10 PM,10:18 PM,02:18 AM,01:19 PM,02:19 PM
443,2024-07-17,02:18 AM,04:43,12:49 PM,05:07 PM,08:53 PM,11:04 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:07 PM,05:12 PM,08:53 PM,08:58 PM,11:04 PM,11:09 PM,10:18 PM,02:18 AM,01:19 PM,02:19 PM
444,2024-07-18,02:19 AM,04:44,12:49 PM,05:06 PM,08:52 PM,11:04 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:06 PM,05:11 PM,08:52 PM,08:57 PM,11:04 PM,11:09 PM,10:19 PM,02:19 AM,01:19 PM,02:19 PM
445,2024-07-19,02:19 AM,04:45,12:49 PM,05:06 PM,08:51 PM,11:03 PM,03:42 AM,03:47 AM,11:49 AM,01:49 PM,05:06 PM,05:11 PM,08:51 PM,08:56 PM,11:03 PM,11:08 PM,10:19 PM,02:19 AM,01:19 PM,02:19 PM
446,2024-07-20,02:20 AM,04:46,12:49 PM,05:06 PM,08:50 PM,11:03 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:06 PM,05:11 PM,08:50 PM,08:55 PM,11:03 PM,11:08 PM,10:20 PM,02:20 AM,01:19 PM,02:19 PM
447,2024-07-21,02:20 AM,04:48,12:49 PM,05:05 PM,08:49 PM,11:02 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:05 PM,05:10 PM,08:49 PM,08:54 PM,11:02 PM,11:07 PM,10:20 PM,02:20 AM,01:19 PM,02:19 PM
448,2024-07-22,02:21 AM,04:49,12:49 PM,05:05 PM,08:47 PM,11:02 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:05 PM,05:10 PM,08:47 PM,08:52 PM,11:02 PM,11:07 PM,10:21 PM,02:21 AM,01:19 PM,02:19 PM
449,2024-07-23,02:21 AM,04:50,12:49 PM,05:04 PM,08:46 PM,11:01 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:04 PM,05:09 PM,08:46 PM,08:51 PM,11:01 PM,11:06 PM,10:21 PM,02:21 AM,01:19 PM,02:19 PM
450,2024-07-24,02:22 AM,04:52,12:49 PM,05:04 PM,08:45 PM,11:01 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:04 PM,05:09 PM,08:45 PM,08:50 PM,11:01 PM,11:06 PM,10:22 PM,02:22 AM,01:19 PM,02:19 PM
451,2024-07-25,02:23 AM,04:53,12:49 PM,05:03 PM,08:43 PM,11:00 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:03 PM,05:08 PM,08:43 PM,08:48 PM,11:00 PM,11:05 PM,10:23 PM,02:23 AM,01:19 PM,02:19 PM
452,2024-07-26,02:23 AM,04:55,12:49 PM,05:03 PM,08:42 PM,10:59 PM,03:42 AM,03:47 AM,11:49 AM,01:49 PM,05:03 PM,05:08 PM,08:42 PM,08:47 PM,10:59 PM,11:04 PM,10:23 PM,02:23 AM,01:19 PM,02:19 PM
453,2024-07-27,02:24 AM,04:56,12:49 PM,05:02 PM,08:40 PM,10:59 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:02 PM,05:07 PM,08:40 PM,08:45 PM,10:59 PM,11:04 PM,10:24 PM,02:24 AM,01:19 PM,02:19 PM
454,2024-07-28,02:24 AM,04:58,12:49 PM,05:02 PM,08:39 PM,10:58 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:02 PM,05:07 PM,08:39 PM,08:44 PM,10:58 PM,11:03 PM,10:24 PM,02:24 AM,01:19 PM,02:19 PM
455,2024-07-29,02:25 AM,04:59,12:49 PM,05:01 PM,08:37 PM,10:57 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:01 PM,05:06 PM,08:37 PM,08:42 PM,10:57 PM,11:02 PM,10:25 PM,02:25 AM,01:19 PM,02:19 PM
456,2024-07-30,02:25 AM,05:00,12:49 PM,05:00 PM,08:36 PM,10:57 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:00 PM,05:05 PM,08:36 PM,08:41 PM,10:57 PM,11:02 PM,10:25 PM,02:25 AM,01:19 PM,02:19 PM
457,2024-07-31,02:26 AM,05:02,12:49 PM,05:00 PM,08:34 PM,10:56 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,05:00 PM,05:05 PM,08:34 PM,08:39 PM,10:56 PM,11:01 PM,10:26 PM,02:26 AM,01:19 PM,02:19 PM
458,2024-08-01,02:26 AM,05:03,12:49 PM,04:59 PM,08:33 PM,10:55 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,04:59 PM,05:04 PM,08:33 PM,08:38 PM,10:55 PM,11:00 PM,10:26 PM,02:26 AM,01:19 PM,02:19 PM
459,2024-08-02,02:27 AM,05:05,12:49 PM,04:58 PM,08:31 PM,10:54 PM,03:42 AM,03:47 AM,11:49 AM,01:49 PM,04:58 PM,05:03 PM,08:31 PM,08:36 PM,10:54 PM,10:59 PM,10:27 PM,02:27 AM,01:19 PM,02:19 PM
460,2024-08-03,02:27 AM,05:07,12:49 PM,04:58 PM,08:29 PM,10:54 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,04:58 PM,05:03 PM,08:29 PM,08:34 PM,10:54 PM,10:59 PM,10:27 PM,02:27 AM,01:19 PM,02:19 PM
461,2024-08-04,02:28 AM,05:08,12:49 PM,04:57 PM,08:28 PM,10:53 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,04:57 PM,05:02 PM,08:28 PM,08:33 PM,10:53 PM,10:58 PM,10:28 PM,02:28 AM,01:19 PM,02:19 PM
462,2024-08-05,02:29 AM,05:10,12:49 PM,04:56 PM,08:26 PM,10:52 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,04:56 PM,05:01 PM,08:26 PM,08:31 PM,10:52 PM,10:57 PM,10:29 PM,02:29 AM,01:19 PM,02:19 PM
463,2024-08-06,02:29 AM,05:11,12:49 PM,04:55 PM,08:24 PM,10:51 PM,03:42 AM,03:47 AM,12:49 PM,12:54 PM,04:55 PM,05:00 PM,08:24 PM,08:29 PM,10:51 PM,10:56 PM,10:29 PM,02:29 AM,01:19 PM,02:19 PM
